,L_T1,L_T2,L_T3,L_T4,L_T5,L_T6,L_T7,F_PU1,S_PU1,F_PU2,S_PU2,F_PU3,S_PU3,F_PU4,S_PU4,F_PU5,S_PU5,F_PU6,S_PU6,F_PU7,S_PU7,F_PU8,S_PU8,F_PU9,S_PU9,F_PU10,S_PU10,F_PU11,S_PU11,F_V2,S_V2,P_J280,P_J269,P_J300,P_J256,P_J289,P_J415,P_J302,P_J306,P_J307,P_J317,P_J14,P_J422,ATT_FLAG
1941,0.33979565,0.15898298,0.5189901,0.42992553,0.24403809,0.9934254,0.30185047,0.94087493,-0.005378803,0.002345319,0.00049499,-0.003447095,-0.003413422,-0.011562793,-0.000571829,-0.004912249,0.003302262,0.001305284,-0.007127288,0.9649196,0.9999556,0.8767599,0.99625015,-0.0044689,0.002997068,0.9038744,0.9812209,-0.002168197,0.001697211,0.5931277,0.9999989,0.9804001,0.04225212,0.48078826,0.06502864,0.47537884,0.60429305,0.07136921,0.715494,0.065664984,0.4153017,0.054122664,0.5012083,0
1942,0.33560646,0.2244433,0.82774556,0.8540017,0.23464316,0.5724628,0.5515995,0.84670854,-0.007209996,-0.005762158,0.007661257,-0.001708789,-0.009206991,-0.003367713,-0.005199248,-0.006340542,0.006131206,-0.000664859,-0.003354781,0.90820867,0.9999905,0.8844807,0.9896512,-0.007396169,-0.005578525,0.9076596,0.985641,-0.002444349,0.003501899,0.6863403,0.99999976,0.98026747,0.13620582,0.52593577,0.38121402,0.5120257,0.7252072,0.15537535,0.79420495,0.15902376,0.4961827,0.10671839,0.5176129,0
1943,0.31453815,0.24450648,0.75686276,0.79885465,0.22513732,0.5893672,0.56263596,0.8488021,-0.005654917,-0.001316539,0.005805983,0.002559182,-0.00259802,-0.006921229,-0.004117197,-0.00823821,0.004084802,0.000721413,-0.001219904,0.9136066,0.99997205,0.8781584,0.98755866,-0.002575242,-0.002295129,0.9037689,0.9793772,-0.000540087,0.003931035,0.6523704,0.99999976,0.97284216,0.12304156,0.5211506,0.33257252,0.50867057,0.72432417,0.14776795,0.77402693,0.14463352,0.4854931,0.11296111,0.54425114,0
1944,0.33377844,0.20861813,0.77968055,0.78990906,0.23734708,0.59024143,0.5519747,0.846554,-0.007406803,-0.002784405,0.006608827,-0.001368451,-0.006373528,-0.005516224,-0.004639723,-0.005944062,0.00420612,3.41E-05,-0.003135881,0.9113003,0.99997383,0.8783645,0.98717326,-0.00377085,-0.00154036,0.90416163,0.9782792,6.50E-05,0.000577829,0.6606491,0.9999997,0.9714579,0.12111944,0.5144909,0.3366901,0.5027871,0.7236626,0.14395155,0.7777407,0.14512065,0.48887414,0.10366397,0.5317785,0
1945,0.2532784,0.34504387,0.7759435,0.79328495,0.19352911,0.7598425,0.592848,0.84322166,0.004031296,-0.007347348,0.002853323,-0.003481876,-0.004220629,-0.013388529,-0.003095701,-0.003748975,0.00187574,-0.003895677,-0.00158535,0.91509646,0.9999736,0.87918055,0.98405,0.001631969,-0.003957599,0.8899308,0.97508574,-0.002152004,0.007710354,0.57491344,0.9999995,0.97178304,0.10279426,0.53857595,0.28094178,0.52662915,0.6984787,0.11934505,0.75109917,0.1162213,0.4713445,0.12676093,0.5646887,0
1946,0.34308046,0.16355197,0.51540935,0.43468064,0.25412124,0.9902623,0.30590272,0.93557423,-0.007409029,0.002366525,0.000952721,-0.002785239,-0.001656657,-0.010723227,-6.89E-05,-0.004384344,0.002874288,0.001853927,-0.005997192,0.9623849,0.9999483,0.8776006,0.99564606,-0.005019289,0.003756644,0.9035754,0.9798529,-0.001300793,0.002412136,0.59443015,0.9999987,0.97901016,0.04450049,0.48156148,0.07468917,0.48025975,0.6088551,0.07113381,0.7197626,0.06820276,0.41707304,0.059702124,0.5050334,0
1947,0.40940377,0.11320964,0.5932587,0.4152941,0.2757627,0.9527375,0.35205707,0.9303625,-0.002020404,0.000176192,-0.000458593,-0.005292105,-0.010562854,-0.012188221,-0.000429811,-0.001341545,0.000495584,0.004756935,-0.005254475,0.9560074,0.9999585,0.8809863,0.9937462,-0.002040865,0.004887363,0.90353805,0.9796586,0.001041098,-0.006431213,0.6025833,0.9999993,0.97508204,0.048637286,0.47933847,0.12857611,0.4700259,0.6315603,0.07057628,0.7266236,0.08449117,0.42651135,0.049597625,0.51491666,0
1948,0.3182069,0.28251138,0.65728,0.74475497,0.2004293,0.5276834,0.5178842,0.8686594,-0.003350487,-6.80E-05,0.003821161,0.003792499,0.001281381,-0.010739505,-0.00367374,-0.001544287,0.007538361,-0.003715236,0.000573387,0.9238088,0.9999647,0.8834035,0.98943496,-0.002109495,-0.001255335,0.8986254,0.98301166,0.000961119,0.004922869,0.61502606,0.99999946,0.97712404,0.110405035,0.5258363,0.27543026,0.5159923,0.704018,0.12757777,0.75168,0.11754325,0.46692806,0.108645104,0.5591176,0
1949,0.34770313,0.15846251,0.5415697,0.43923753,0.23347187,0.9926613,0.29881018,0.9482336,-0.004383387,0.00455934,-0.001268085,-0.001280766,-0.00447847,-0.013357076,-0.000166904,-0.00630776,0.002881785,0.002677449,-0.003053833,0.9677577,0.9999668,0.882844,0.99651057,-0.004121655,0.006351632,0.9093006,0.9837314,-0.001370195,-0.002316882,0.5981851,0.9999992,0.9821917,0.043348804,0.4862117,0.069948636,0.4728696,0.6069978,0.072288774,0.71854395,0.0730927,0.41853136,0.055883046,0.5090968,0
1950,0.337422,0.15757117,0.5292214,0.4309978,0.23858285,0.9964821,0.28984207,0.9499158,-0.004769556,0.002865657,-0.000303521,-0.004381423,-0.005193591,-0.013050182,-0.001027232,-0.006000906,0.003281683,0.000929203,-0.00634852,0.9700027,0.99996984,0.88011384,0.9972664,-0.004123121,0.004189799,0.90884566,0.9845363,-0.003081614,0.001706976,0.5982244,0.99999934,0.98377705,0.040867653,0.48295343,0.054120205,0.47430345,0.60293823,0.074449554,0.7167514,0.06740251,0.4154465,0.050565146,0.5008152,0
1951,0.35173762,0.16623735,0.5118926,0.44446966,0.25663498,0.97624826,0.34749943,0.9228581,-0.006284108,-0.000337824,0.002664933,-0.002866837,-0.000783505,-0.008631668,0.000326557,-0.003215252,0.00200723,0.002005679,-0.00884022,0.9550653,0.9999319,0.8783873,0.99399674,-0.00295259,0.001755099,0.9004702,0.9764119,-0.000595587,-0.001106127,0.59280187,0.99999833,0.97531915,0.050088197,0.48347986,0.10181478,0.48532337,0.6185926,0.06927243,0.72410494,0.06975635,0.42198807,0.063879065,0.5139754,0
1952,0.33747232,0.15902513,0.54549277,0.44342324,0.22188458,0.9976511,0.28343314,0.9642013,-0.003197252,0.006844548,-0.005062526,-0.00122628,-0.008513222,-0.013939855,-0.003480223,-0.007564659,0.002890606,0.002734163,-0.002188223,0.976462,0.9999863,0.8852038,0.99808264,-0.001160911,0.005201312,0.916699,0.98954755,-0.00355791,-0.002433725,0.59825957,0.99999976,0.98831105,0.04227737,0.4908829,0.055562276,0.47411996,0.60616297,0.076391235,0.7161156,0.078463614,0.4160854,0.051813617,0.51100326,0
1953,0.31599292,0.2395329,0.7467822,0.7915289,0.22595921,0.5960126,0.5488929,0.8511355,-0.00324282,0.00147454,0.007262114,0.005170393,-0.000346575,-0.004716241,-0.00497595,-0.009880371,0.002473678,0.003364819,-0.003003294,0.91338044,0.9999692,0.8738055,0.98714966,-0.005124679,-0.001191059,0.9017809,0.9790254,0.001014656,0.007915887,0.6515955,0.99999964,0.972609,0.11886962,0.5163992,0.32385728,0.5047568,0.72062564,0.14707085,0.7699247,0.1420143,0.48319575,0.1110033,0.5371526,0
1954,0.28673115,0.44629657,0.4968116,0.74682164,0.17942293,0.92548114,0.5530101,0.9225096,-0.005221649,-0.002630661,0.006710169,0.001618332,0.004236179,-0.00389994,0.00054449,-0.002750236,0.011225631,-0.001234211,0.000789686,0.9646128,0.9999944,0.92420334,0.9980065,-0.005674123,0.005373432,0.92752737,0.9938409,-0.004309505,-6.88E-05,0.5806934,0.99999976,0.99301845,0.09789755,0.56573105,0.21519938,0.5668409,0.6977017,0.08524026,0.7688803,0.11537244,0.4656835,0.1364701,0.61397105,0
1955,0.37067792,0.33468387,0.3620348,0.42147484,0.40338102,0.9952032,0.38226962,0.92251664,-0.006607,0.000331008,0.007021988,0.001580655,0.002325792,-0.006734689,-0.001053292,-0.003661943,0.00210705,0.002248006,-0.004724494,0.9699604,0.99998254,0.89516664,0.9982201,-0.003113098,0.002775031,0.9119132,0.9871831,0.002338648,0.00420144,0.5951167,0.9999992,0.98899764,0.071221344,0.5305924,0.08803819,0.54677534,0.61896944,0.09827229,0.7460807,0.094965026,0.4119749,0.10347985,0.54971695,0
1956,0.3492365,0.13681144,0.54832685,0.4455449,0.25885254,0.952303,0.34695,0.9060808,-0.003043805,-0.003531691,0.003875563,-0.001126036,0.00058174,-0.00981057,-0.001543506,-0.003145909,0.002126995,0.001489039,-0.008682833,0.9428578,0.9998825,0.8597094,0.9899616,-0.003735077,0.001329641,0.888737,0.96769667,0.000306421,0.001264827,0.59143853,0.9999973,0.9659083,0.052009042,0.47012904,0.11968888,0.46502486,0.61381143,0.079193555,0.70970935,0.074498095,0.416143,0.061564263,0.5037235,0
1957,0.3372905,0.16032177,0.5194652,0.43120492,0.24954619,0.9957515,0.29468244,0.9449401,-0.005755352,0.002787324,0.00027267,-0.004327068,-0.004466188,-0.011724036,-0.001010622,-0.005306155,0.003424014,0.000840812,-0.007153394,0.9677626,0.99996406,0.8786479,0.9969101,-0.004847071,0.003025517,0.9068362,0.9829187,-0.002505523,0.002726127,0.59632295,0.9999991,0.98248726,0.040794466,0.48186588,0.057657022,0.47779074,0.60429907,0.07371249,0.7173912,0.06651325,0.41573426,0.053162847,0.50154686,0
1958,0.38165954,0.13185544,0.6439552,0.5293903,0.26742643,0.7169432,0.42647764,0.87203383,-0.00532707,-0.002572572,0.001757399,-0.003653338,-0.000249643,-0.007616363,-0.001011759,-0.001714827,0.001367475,0.001301143,-0.00513537,0.9224745,0.9998841,0.86421216,0.9828972,0.000515857,0.003584963,0.8887951,0.96349686,0.000431787,0.000467461,0.61791456,0.99999785,0.9561303,0.07686538,0.4800066,0.20420681,0.4750112,0.6567452,0.09201709,0.732378,0.09296006,0.4375911,0.072027616,0.51283896,0
1959,0.34150302,0.15742242,0.5435368,0.43867302,0.22407632,0.99522793,0.29099992,0.9546237,-0.00371151,0.006017917,-0.003628878,-0.000578117,-0.006118577,-0.015003686,-0.000893239,-0.006541354,0.002164146,0.002469702,-0.002624534,0.97117656,0.9999752,0.88204855,0.9971836,-0.002595293,0.005626989,0.91080165,0.98604566,-0.002502668,-0.001057299,0.5972272,0.99999946,0.98452556,0.04372712,0.48662305,0.06454467,0.47163677,0.6052371,0.073936924,0.7154437,0.0725007,0.41666216,0.054238588,0.5080294,0
1960,0.32355836,0.23153488,0.76493704,0.792421,0.23267053,0.5864393,0.5598106,0.84855336,-0.006586654,-0.00174512,0.00607827,0.001212643,-0.003189426,-0.006678204,-0.004910566,-0.007415111,0.00415282,-0.000599721,-0.001440673,0.9137702,0.9999731,0.8794488,0.9875724,-0.002918378,-0.001261078,0.90451425,0.9790631,0.000409192,0.002117408,0.655234,0.99999964,0.9723086,0.12233167,0.51946354,0.33341184,0.5078144,0.72484624,0.1454346,0.7758453,0.1448293,0.4872516,0.10957023,0.54155105,0
1961,0.32789886,0.16262135,0.54736,0.4519962,0.2214368,0.99894375,0.27432248,0.9702551,-0.002648001,0.006980998,-0.004861548,-0.002153732,-0.011176037,-0.013345201,-0.004636028,-0.007976069,0.00376934,0.002363526,-0.002928293,0.98019606,0.9999915,0.88645536,0.9986649,-3.06E-05,0.003665208,0.9209843,0.9916037,-0.003505397,-0.002370006,0.6024074,0.99999976,0.9907816,0.04139594,0.49436557,0.04500043,0.47591183,0.6067687,0.08026031,0.71675396,0.082701586,0.41483548,0.05059349,0.51279974,0
1962,0.26577604,0.42521313,0.6366479,0.75775355,0.16221234,0.85477114,0.5985724,0.8878881,-0.003885525,-0.002157426,0.003498593,0.001701092,0.001660995,-0.010141988,-0.001586732,-0.003231596,0.007330466,-0.001981133,0.00376166,0.9447784,0.9999851,0.9059895,0.99367344,-0.00584118,0.004197486,0.90932995,0.9860406,-0.001328684,0.003529105,0.5567578,0.99999964,0.9845411,0.09132415,0.55698353,0.23491693,0.551988,0.69643575,0.091498226,0.751027,0.10319889,0.4642452,0.13875422,0.60481966,0
1963,0.33927077,0.1576246,0.5376401,0.43519238,0.22950312,0.9951231,0.2919632,0.95065767,-0.004215927,0.004134562,-0.001753715,-0.001850983,-0.005054167,-0.014475647,-0.000302326,-0.005669378,0.00239937,0.001817616,-0.004157327,0.96953565,0.9999697,0.8804624,0.99698865,-0.003134798,0.00530026,0.90869504,0.9846017,-0.002586046,0.000248527,0.59749717,0.9999994,0.98331213,0.04313572,0.48398763,0.06283138,0.47193828,0.6038174,0.07367568,0.7155267,0.06906109,0.41609237,0.053431492,0.50416005,0
1964,0.33710995,0.15782274,0.53013337,0.43219608,0.23825109,0.9972024,0.28763115,0.95212644,-0.004670742,0.00269923,4.74E-05,-0.004549447,-0.005716517,-0.013294448,-0.001425171,-0.006400985,0.003327358,0.000525501,-0.006304476,0.9713656,0.9999733,0.8810934,0.99753875,-0.00414181,0.004081599,0.91042167,0.9853851,-0.003233923,0.001694289,0.59975517,0.9999994,0.9847415,0.040506005,0.48381764,0.050819017,0.47519097,0.60324204,0.07555435,0.71747464,0.067989655,0.4157908,0.049497653,0.5011469,0
1965,0.339748,0.15781717,0.5448321,0.4409457,0.22205828,0.996599,0.2877373,0.9595179,-0.003457364,0.006420065,-0.004358136,-0.000621787,-0.007326958,-0.014425957,-0.002040324,-0.007014527,0.002521867,0.002745665,-0.002241271,0.97383666,0.99998116,0.8835978,0.99765474,-0.002081606,0.005551941,0.91370165,0.9878291,-0.003163594,-0.001812698,0.5977375,0.99999964,0.986453,0.042920124,0.48863712,0.059883684,0.47266713,0.60562456,0.07519333,0.7156387,0.07531876,0.4164695,0.05293805,0.50937605,0
1966,0.3381516,0.158596,0.54552776,0.44282377,0.2216269,0.9974324,0.2845582,0.96316093,-0.003302519,0.006731694,-0.004900968,-0.001014643,-0.008237617,-0.014020254,-0.003165432,-0.007435461,0.002834133,0.002744627,-0.002115726,0.9758782,0.9999853,0.884945,0.9979898,-0.001483574,0.005368853,0.9160431,0.9891605,-0.003571553,-0.002382015,0.5981348,0.9999997,0.9878921,0.042379808,0.4903999,0.056425102,0.47377247,0.6060404,0.07615549,0.71604234,0.07766374,0.41635942,0.052001834,0.5105985,0
1967,0.34471878,0.16268177,0.52110285,0.4352287,0.24963208,0.98936546,0.30680996,0.9359924,-0.007176477,0.002796106,0.000178647,-0.002295472,-0.001534311,-0.011303973,-0.000367042,-0.004784928,0.002815323,0.002409777,-0.005570646,0.9622617,0.99994814,0.8781019,0.9955339,-0.004920225,0.004060776,0.90377086,0.979866,-0.001228921,0.001943911,0.5950895,0.9999986,0.97875243,0.045302738,0.4818164,0.07665216,0.47897145,0.60886955,0.07044369,0.7199178,0.0687839,0.4173339,0.05957593,0.50563496,0
1968,0.34635118,0.16336754,0.52548313,0.45162278,0.23755643,0.9806711,0.31140774,0.93521374,-0.007920265,0.001248235,0.000447991,-0.001318114,0.000471201,-0.009418285,-0.000893174,-0.004761747,0.002802972,0.003089148,-0.005375624,0.9611703,0.9999485,0.88333696,0.995065,-0.004918171,0.005215418,0.9058424,0.9806559,-0.002553427,0.000320796,0.5959487,0.9999988,0.97911704,0.047710948,0.48358712,0.08951422,0.4825328,0.6164529,0.06290306,0.72332233,0.068102,0.42063612,0.06177572,0.5109922,0
1969,0.31887054,0.23701073,0.77860844,0.81114084,0.22907706,0.5788179,0.56482404,0.8467308,-0.006352843,-0.001717437,0.006056386,0.001065713,-0.004355992,-0.006784629,-0.00511803,-0.007930827,0.004531475,-0.000403358,-0.002126808,0.91238993,0.9999774,0.87988585,0.9879098,-0.003673219,-0.002053307,0.9052239,0.98038906,-0.000394111,0.002430565,0.6608233,0.99999976,0.9738337,0.1264846,0.5215264,0.34580934,0.50901914,0.728252,0.15100986,0.7799145,0.14950283,0.4908195,0.111297615,0.5395224,0
1970,0.37244636,0.14257,0.5681043,0.44593957,0.26260027,0.9406968,0.35429138,0.91361535,-0.007134491,0.000123365,0.001244607,-0.002584245,0.000159385,-0.010511727,-0.001219809,-0.003115783,0.002991652,0.003126836,-0.005319215,0.94810987,0.9999181,0.8758308,0.9914128,-0.004070804,0.006652786,0.89847225,0.97312206,-0.000383705,-0.001946811,0.6009192,0.9999981,0.9692932,0.05440735,0.48173434,0.12778595,0.4781309,0.628363,0.07151685,0.7285268,0.07792107,0.42521238,0.06388871,0.51300436,0
1971,0.3854747,0.13724661,0.5999917,0.45505506,0.26787838,0.8499439,0.39576858,0.8908907,-0.004091759,-0.003789057,0.003039911,-0.005049291,-0.001841787,-0.011264975,-0.00068323,-0.002354576,0.000986501,0.000468326,-0.002965725,0.93492997,0.999889,0.87044877,0.98655415,-0.001302921,0.007295718,0.89120114,0.96618414,-0.000832548,-0.000602791,0.5959275,0.99999774,0.9605094,0.05783068,0.47890276,0.16019768,0.4749461,0.6369166,0.07425207,0.7256438,0.07879625,0.4266885,0.06381701,0.51439625,0
1972,0.34481075,0.15726307,0.5413657,0.438421,0.23174685,0.9905943,0.30048248,0.9445039,-0.005640328,0.004466218,-0.001789526,-0.001044256,-0.002845668,-0.013934751,-3.01E-05,-0.005988005,0.002213433,0.003556757,-0.004341404,0.9658852,0.9999606,0.8807716,0.9960928,-0.003346415,0.004865585,0.9069884,0.9825698,-0.00164273,0.000579094,0.5972042,0.9999991,0.9808174,0.045342762,0.48296496,0.07576401,0.47368184,0.60813844,0.0694662,0.7179096,0.069145985,0.41681734,0.0565273,0.50639516,0
1973,0.33662724,0.17046186,0.4703112,0.45753604,0.2171731,0.9180574,0.29440054,0.9306003,-0.008231144,0.000407093,0.003993025,-0.002117942,-0.005696386,-0.006634292,-0.003690177,0.002222464,0.003490102,-0.000682426,-0.004338524,0.95494294,0.99991935,0.8809408,0.9929496,-0.003622394,0.001377619,0.89717937,0.9805725,0.000678495,0.003202214,0.568915,0.99999803,0.9788922,0.038234856,0.48893422,0.08782198,0.48447406,0.609185,0.052768473,0.7056808,0.059179805,0.41001248,0.061686885,0.50647545,0
1974,0.37276384,0.36351722,0.18541451,0.434861,0.30771953,0.99596083,0.6891664,0.8970014,-0.005954082,0.003395917,0.003382594,0.000664941,-0.002583411,-0.007163235,-5.91E-05,-0.000553944,0.002873936,0.005579855,-0.005770712,0.9658011,0.9999859,0.8907211,0.9985105,-0.001296894,0.000299675,0.9042435,0.985226,-0.000653485,0.002597667,0.5463819,0.99999917,0.9896494,0.06236465,0.5278071,0.12699631,0.5601209,0.6237434,0.081389144,0.71959776,0.07246083,0.39135778,0.10651416,0.57293296,0
1975,0.33450162,0.1578674,0.5434012,0.44113305,0.222629,0.9972051,0.28504428,0.9595808,-0.003637971,0.005861789,-0.003045636,-0.001499568,-0.00779121,-0.014190814,-0.001682243,-0.006379623,0.003034383,0.001732069,-0.002839546,0.9741712,0.9999811,0.8827539,0.9977727,-0.001694433,0.005476741,0.9133529,0.98773617,-0.003196497,-0.001183761,0.5983376,0.99999964,0.9865821,0.042467136,0.48790523,0.05525681,0.47172606,0.60394037,0.075947694,0.71491295,0.07336692,0.41617125,0.05209381,0.5073174,0
1976,0.3463932,0.15991448,0.5345114,0.44456065,0.23655911,0.9845938,0.3070138,0.9378093,-0.007227659,0.00267248,-0.000764712,-0.001850309,-0.000531056,-0.011110641,-0.001361269,-0.005707539,0.003079054,0.00344246,-0.004840738,0.96228814,0.99995047,0.88176435,0.9952752,-0.004086034,0.004670578,0.9055756,0.98070896,-0.002254071,0.000863424,0.59630346,0.99999887,0.9790084,0.04672535,0.4827556,0.08417057,0.47812852,0.6128987,0.064968124,0.72153115,0.06828214,0.4187309,0.059112985,0.50807726,0
1977,0.33359364,0.158044,0.54401165,0.44211435,0.2220361,0.99750084,0.2838827,0.96099865,-0.003593493,0.005965881,-0.003238021,-0.001587938,-0.008226836,-0.014053016,-0.002033769,-0.006526756,0.003144382,0.00182833,-0.002773998,0.97495043,0.99998254,0.88319623,0.99789953,-0.001571383,0.005370423,0.9142466,0.98824185,-0.003336865,-0.001340608,0.5986064,0.9999997,0.98713267,0.042258292,0.48855877,0.053695146,0.47206426,0.60406244,0.07640561,0.71500146,0.07425163,0.41609535,0.051719293,0.5077608,0
1978,0.33666846,0.15796915,0.53251606,0.4338007,0.23645733,0.99756634,0.28626734,0.95401365,-0.004650619,0.002793566,0.00016299,-0.004411915,-0.006160408,-0.013613945,-0.001574415,-0.00658829,0.003403764,0.000465613,-0.006002537,0.97239155,0.99997586,0.88191533,0.99771094,-0.004065775,0.00430469,0.91166013,0.9860724,-0.003356913,0.001525627,0.6010435,0.99999934,0.98543257,0.04063953,0.48457325,0.04933285,0.47520646,0.6035003,0.07619647,0.71786606,0.068718694,0.416083,0.04911498,0.5017004,0
1979,0.27509078,0.51005167,0.4044635,0.7403746,0.19150303,0.9650355,0.5504333,0.93556845,-0.005846531,-0.002186824,0.007962189,0.002400875,0.006619639,-0.002447601,0.001034469,-0.002375829,0.011473717,-0.002562026,0.000814556,0.97344035,0.9999971,0.93384993,0.9989522,-0.004355984,0.00651272,0.933905,0.9959531,-0.005201329,-0.000484931,0.5629491,0.99999976,0.9957271,0.09671345,0.57899725,0.18415038,0.5864339,0.6895972,0.07591491,0.768759,0.111746795,0.4602641,0.14710744,0.62815297,0
1980,0.350999,0.16678004,0.57754815,0.45314604,0.22972251,0.99897516,0.2819184,0.9698204,-7.65E-06,0.004883154,0.007434905,-0.002991967,-0.009904599,-0.014046116,0.000100623,-0.0051909,0.00560532,0.002221783,-0.001428253,0.9807496,0.9999921,0.8974439,0.9988103,0.005344231,0.007841527,0.92629945,0.99166685,-5.45E-05,-0.002695141,0.6155607,0.99999976,0.9908353,0.04210413,0.501331,0.04505615,0.4741704,0.6166185,0.071970575,0.7354145,0.08190556,0.4248396,0.049446795,0.50939393,0
1981,0.3635348,0.12725152,0.6003944,0.47390112,0.2529197,0.8471223,0.3783421,0.8876552,-0.00268808,-0.003420778,0.002192612,-0.003092728,-0.000586521,-0.008815142,-0.00189437,-0.003715891,0.002772879,0.001785147,-0.008341171,0.93024546,0.99985266,0.8562394,0.98458457,-0.003001706,0.001430433,0.8847893,0.9622776,-0.00029457,0.000594037,0.6040546,0.99999696,0.9569398,0.06351765,0.47103164,0.15752959,0.4614544,0.6305415,0.08367615,0.71448123,0.08090648,0.4228821,0.06448809,0.5045901,0
1982,0.34347695,0.15357672,0.5481757,0.4395054,0.2263268,0.9945436,0.29432553,0.952473,-0.002896695,0.00693005,-0.003423369,-0.001566799,-0.007082461,-0.014976489,-0.000747656,-0.005620814,0.002685923,0.002102876,-0.002190039,0.9696602,0.9999725,0.8813663,0.9969423,-0.00314022,0.005856107,0.90980524,0.9850495,-0.000675003,-0.00135621,0.5986421,0.99999946,0.9834285,0.045059703,0.4861625,0.06665702,0.46999484,0.60636115,0.072860576,0.7152393,0.07518582,0.41615513,0.051300555,0.5062892,0
1983,0.34405622,0.1570984,0.5422332,0.43821916,0.22971931,0.99190897,0.2980307,0.9467941,-0.005093296,0.004773118,-0.002103144,-0.000915885,-0.003710798,-0.014566684,1.65E-05,-0.006059246,0.002111793,0.003256523,-0.004007936,0.9670802,0.999964,0.8809371,0.9963557,-0.003244114,0.005069011,0.90768445,0.9833159,-0.001810861,0.000255021,0.59730107,0.99999917,0.9816128,0.044920478,0.4835839,0.0732425,0.47283813,0.60725737,0.07058638,0.7171549,0.0696243,0.41672137,0.0560097,0.5064379,0
1984,0.33861357,0.15834497,0.5455219,0.44244358,0.22148183,0.9972685,0.2853539,0.962405,-0.003320319,0.006642299,-0.004779244,-0.000876502,-0.008062055,-0.014048728,-0.002888883,-0.007352481,0.002795659,0.002775537,-0.002078899,0.97545105,0.9999845,0.8847035,0.9979209,-0.001678606,0.005450238,0.9155597,0.9888796,-0.003543694,-0.002318169,0.59807146,0.9999997,0.987589,0.042483322,0.49004978,0.057112467,0.47349322,0.6059838,0.07599173,0.7159567,0.07713528,0.41645637,0.052186098,0.5103157,0
1985,0.34359533,0.22270797,0.45352012,0.4295389,0.32096392,0.9927481,0.33157793,0.9284132,-0.00730001,0.000625402,0.005553986,-0.001142805,0.000978158,-0.007816577,0.000697079,-0.003208898,0.002937167,0.000938115,-0.005767355,0.96454483,0.9999618,0.88251793,0.99674284,-0.003728538,0.002830334,0.90589434,0.98185444,9.30E-05,0.004132797,0.59368217,0.9999989,0.98296595,0.051306795,0.49793425,0.07900453,0.5078726,0.61547965,0.07904607,0.7294235,0.074306324,0.41594583,0.075687274,0.5206793,0
1986,0.3629393,0.15743427,0.5939791,0.51585674,0.25827676,0.90093696,0.39240363,0.9012863,-0.006737953,-0.000719476,0.001970312,-0.001886916,0.001632527,-0.007914707,-0.002078639,-0.003082005,0.00236955,0.001525572,-0.003631956,0.9414504,0.99991965,0.8754725,0.9899988,-0.00390499,0.006119964,0.8980702,0.97238225,0.00090457,-0.000175874,0.60887456,0.9999983,0.96812314,0.0667273,0.4871899,0.16498242,0.48503023,0.6467108,0.08296795,0.73577416,0.08825909,0.43582407,0.07260307,0.5190083,0
1987,0.3386342,0.1583357,0.5454966,0.44240892,0.22148724,0.9972645,0.2854007,0.9623825,-0.003321852,0.006632577,-0.004784168,-0.000875232,-0.008057383,-0.014050317,-0.002875394,-0.007335813,0.002790334,0.002777122,-0.00208726,0.9754394,0.9999842,0.8846942,0.997919,-0.001682484,0.005442192,0.9155462,0.9888709,-0.003549209,-0.002322592,0.5980668,0.99999964,0.98758024,0.042491417,0.49002555,0.057138365,0.4734895,0.60597676,0.075993896,0.71594566,0.07711266,0.41646323,0.05219315,0.5103052,0
1988,0.32063338,0.24345282,0.7620995,0.7978901,0.22975439,0.5859723,0.5672171,0.84993476,-0.005941153,-0.001909604,0.0064422,0.001966686,-0.002815341,-0.007530831,-0.004328303,-0.007626743,0.004587451,-0.00057719,-0.000520418,0.91534275,0.99997526,0.8818503,0.98818177,-0.002901973,-0.001448981,0.9057908,0.98009485,8.75E-05,0.002746721,0.6539382,0.9999998,0.97357,0.12364205,0.5233936,0.33567902,0.51122874,0.72724557,0.14632028,0.777114,0.14540245,0.4881015,0.11250084,0.5463568,0
1989,0.33813223,0.15676552,0.537739,0.43617767,0.22975925,0.9958956,0.29067177,0.95211995,-0.004758558,0.004777192,5.88E-05,-0.003065222,-0.006693419,-0.012847322,5.13E-05,-0.005935401,0.003347931,0.001525279,-0.004260625,0.9702961,0.99997234,0.88011426,0.99723095,-0.002512108,0.004864602,0.9095495,0.9852342,-0.002643337,-0.001025197,0.59844106,0.99999946,0.98394316,0.04140696,0.48523176,0.059697494,0.4725558,0.60411036,0.074904524,0.715789,0.07025326,0.41623557,0.053060737,0.50385743,0
1990,0.338759,0.22393054,0.83193576,0.8570885,0.2357849,0.57077825,0.5511659,0.8471301,-0.007155798,-0.006284896,0.007804835,-0.002095443,-0.009641958,-0.003112818,-0.00514143,-0.006044497,0.006232861,-0.000697948,-0.003136537,0.90825933,0.9999916,0.88581795,0.9899454,-0.007686082,-0.005792403,0.9082747,0.98620117,-0.002502541,0.003519119,0.6884894,0.99999976,0.9809559,0.13744709,0.52683836,0.38445178,0.5131439,0.72519284,0.15505119,0.79589087,0.15947142,0.49708277,0.106305875,0.5161389,0
